co2,humidity,pressure,temperature,soil_ec,soil_humidity,soil_temperature,volume_L,gdd,standard_day_degree,daily_mean_temperature,daily_max_above_Tbase,daily_max,daily_max_reduction,ontario_units,line,heure_sin,heure_cos,vpd_kpa,volume_L_roll_3h,soil_humidity_roll_3h,target_volume_L
542.1666666666666,91.58333333333333,1005.6833333333334,17.383333333333333,626.1666666666666,24.41,23.71666666666667,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,0.7071067811865476,0.7071067811865476,0.16709655909649868,0.0,24.480555555555554,0.0
521.8333333333334,85.0,1006.1,19.55,622.6666666666666,24.343333333333334,23.483333333333334,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,0.8660254037844386,0.5000000000000001,0.34109000149676133,0.0,24.411666666666665,0.0
515.1666666666666,70.58333333333333,1006.1833333333334,23.916666666666668,619.3333333333334,24.27,23.3,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,0.9659258262890683,0.25881904510252074,0.8733881635695511,0.0,24.341111111111108,0.0
495.6666666666667,55.25,1006.0833333333334,28.883333333333336,615.0,24.233333333333334,23.2,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,1.0,6.123233995736766e-17,1.7804906433637806,0.0,24.28222222222222,0.0
483.8333333333333,47.333333333333336,1006.0166666666668,32.083333333333336,609.8333333333334,24.208333333333332,23.25,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,0.9659258262890683,-0.25881904510252063,2.5159982463010495,0.0,24.237222222222226,0.0
474.1666666666667,46.916666666666664,1005.9833333333332,32.86666666666667,602.6666666666666,24.179999999999996,23.416666666666668,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,0.8660254037844387,-0.4999999999999998,2.6502649406809478,0.0,24.207222222222224,0.0
472.8333333333333,48.25,1005.8833333333333,32.85,594.6666666666666,24.14,23.666666666666668,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,0.7071067811865476,-0.7071067811865475,2.581279478572663,0.0,24.176111111111112,0.0
471.8333333333333,49.083333333333336,1005.6666666666666,32.56666666666666,584.8333333333334,24.08,23.95,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,0.49999999999999994,-0.8660254037844387,2.4995834342010976,0.0,24.13333333333333,0.0
458.6666666666667,47.083333333333336,1005.4333333333334,32.5,574.8333333333334,24.02,24.349999999999998,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,0.258819045102521,-0.9659258262890682,2.5880371839250738,0.0,24.080000000000002,0.0
455.0,44.166666666666664,1005.15,34.0,564.0,23.959999999999997,24.78333333333333,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,1.2246467991473532e-16,-1.0,2.9699202838384315,0.0,24.02,0.0
440.8333333333333,42.0,1004.8166666666666,34.68333333333333,552.6666666666666,23.91333333333333,25.233333333333334,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,-0.2588190451025208,-0.9659258262890683,3.2045084349832553,0.0,23.964444444444442,0.0
447.5,42.583333333333336,1004.4499999999999,35.43333333333333,540.0,23.88,25.75,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,-0.4999999999999997,-0.8660254037844388,3.3064848532603395,0.0,23.917777777777776,0.0
443.8333333333333,44.416666666666664,1004.2666666666668,33.76666666666667,526.3333333333334,23.88,26.316666666666666,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,-0.7071067811865471,-0.7071067811865479,2.9184262738532216,0.0,23.891111111111112,0.0
449.8333333333333,45.583333333333336,1004.1333333333333,33.63333333333333,503.6666666666667,23.86,26.683333333333334,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,-0.8660254037844385,-0.5000000000000004,2.835990645848724,0.0,23.873333333333335,0.0
450.6666666666667,47.416666666666664,1004.2333333333332,32.93333333333333,488.5,23.820000000000004,27.0,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,-0.9659258262890683,-0.25881904510252063,2.6351445268912372,0.0,23.853333333333335,0.0
452.1666666666667,55.333333333333336,1004.5500000000001,29.099999999999998,481.3333333333333,23.786666666666665,27.100000000000005,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,-1.0,-1.8369701987210297e-16,1.7995683757224215,0.0,23.822222222222223,0.0
463.6666666666667,63.416666666666664,1005.1166666666667,26.016666666666666,476.8333333333333,23.69666666666667,26.95,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,-0.9659258262890684,0.2588190451025203,1.2309388197863684,0.0,23.76777777777778,0.0
464.1666666666667,65.58333333333333,1005.8666666666667,25.2,471.6666666666667,23.618333333333336,26.583333333333332,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,-0.8660254037844386,0.5000000000000001,1.1032992969368163,0.0,23.700555555555553,0.0
467.8333333333333,66.91666666666667,1006.3000000000001,24.483333333333334,466.4,23.548,26.24,0.0,55.8,17.05,27.05,25.4,35.4,18.6,28.064,1,-0.7071067811865477,0.7071067811865474,1.0161831466772264,0.0,23.621,0.0
